
Order_ID,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0012042,CUST00491,PROD00157,2022-03-04,Cancelled,3,144.91,0.17,Economy,CarrierD,2022-03-10,2022-03-12,Late,1,0.1,408.21,120.27529999999999,360.82589999999993,36.082589999999996,-47.384100000000046
ORD0012043,CUST00049,PROD00169,2023-03-06,Completed,3,46.34,0.2,Express,CarrierD,2023-03-10,2023-03-12,Late,1,0.2,38.849999999999994,37.072,111.21600000000001,22.2432,72.36600000000001
ORD0012044,CUST00307,PROD00179,2022-05-15,Completed,6,310.76,0.02,Economy,CarrierB,2022-05-20,2022-05-21,Late,1,0.19,1125.96,304.5448,1827.2688,347.18107200000003,701.3088
ORD0012045,CUST00246,PROD00133,2022-06-06,Completed,5,35.46,0.1,Economy,CarrierC,2022-06-08,2022-06-11,Late,1,0.0,141.85,31.914,159.57,0.0,17.72
ORD0012046,CUST00289,PROD00169,2023-07-23,Pending,8,46.34,0.22,Express,CarrierC,2023-07-24,2023-07-25,Late,1,0.22,103.6,36.1452,289.1616,63.61555200000001,185.56160000000003
ORD0012047,CUST00286,PROD00062,2024-07-31,Completed,5,206.47,0.19,Express,CarrierE,2024-08-02,2024-08-06,Late,1,0.2,289.54999999999995,167.2407,836.2035000000001,167.24070000000003,546.6535000000001
ORD0012048,CUST00443,PROD00158,2024-02-16,Completed,4,243.46,0.01,Standard,CarrierC,2024-02-17,2024-02-20,Late,1,0.1,614.08,241.02540000000002,964.1016000000001,96.41016000000002,350.02160000000003
ORD0012049,CUST00332,PROD00103,2022-09-11,Completed,5,149.69,0.1,Same Day,CarrierB,2022-09-15,2022-09-15,On Time,0,0.25,331.5,134.721,673.605,168.40125,342.105
ORD0012050,CUST00015,PROD00190,2022-07-06,Completed,4,174.15,0.1,Express,CarrierE,2022-07-08,2022-07-11,Late,1,0.2,208.64,156.735,626.94,125.38800000000002,418.30000000000007
ORD0012051,CUST00338,PROD00100,2024-05-29,Pending,6,43.42,0.16,Express,CarrierE,2024-06-01,2024-06-02,Late,1,0.22,156.24,36.4728,218.83679999999998,48.144096,62.59679999999997
ORD0012052,CUST00255,PROD00155,2024-05-22,Completed,8,212.43,0.02,Same Day,CarrierA,2024-05-25,2024-05-29,Late,1,0.2,1577.6,208.1814,1665.4512,333.09024,87.85120000000006
ORD0012053,CUST00092,PROD00178,2023-01-14,Completed,9,88.78,0.09,Economy,CarrierB,2023-01-18,2023-01-20,Late,1,0.19,723.6899999999999,80.7898,727.1082,138.150558,3.41820000000007
ORD0012054,CUST00279,PROD00052,2022-11-23,Completed,4,216.99,0.23,Standard,CarrierD,2022-11-29,2022-11-29,On Time,0,0.21,624.6,167.0823,668.3292,140.349132,43.72919999999999
ORD0012055,CUST00206,PROD00049,2022-07-18,Completed,5,256.33,0.02,Economy,CarrierC,2022-07-22,2022-07-25,Late,1,0.0,558.05,251.2034,1256.0169999999998,0.0,697.9669999999999
ORD0012056,CUST00094,PROD00190,2024-05-30,Completed,5,174.15,0.03,Economy,CarrierE,2024-06-01,2024-06-03,Late,1,0.2,260.79999999999995,168.9255,844.6275,168.92550000000003,583.8275000000001
ORD0012057,CUST00225,PROD00100,2022-06-20,Completed,6,43.42,0.15,Express,CarrierA,2022-06-21,2022-06-22,Late,1,0.25,156.24,36.907000000000004,221.442,55.3605,65.202
ORD0012058,CUST00301,PROD00188,2022-11-11,Completed,4,143.99,0.09,Economy,CarrierA,2022-11-14,2022-11-14,On Time,0,0.25,453.04,131.0309,524.1236,131.0309,71.08359999999999
ORD0012059,CUST00318,PROD00126,2022-01-06,Completed,7,200.29,0.0,Express,CarrierC,2022-01-12,2022-01-16,Late,1,0.1,618.0300000000001,200.29,1402.03,140.203,783.9999999999999
ORD0012060,CUST00463,PROD00118,2024-05-27,Completed,4,71.51,0.06,Same Day,CarrierE,2024-05-29,2024-06-02,Late,1,0.2,165.52,67.21940000000001,268.87760000000003,53.77552000000001,103.35760000000002
ORD0012061,CUST00199,PROD00054,2022-09-13,Completed,4,230.44,0.14,Same Day,CarrierC,2022-09-14,2022-09-15,Late,1,0.0,717.96,198.17839999999998,792.7135999999999,0.0,74.75359999999989
ORD0012062,CUST00271,PROD00119,2024-05-28,Completed,5,206.73,0.21,Standard,CarrierE,2024-06-03,2024-06-06,Late,1,0.18,895.25,163.3167,816.5835,146.98503,-78.66650000000004
ORD0012063,CUST00500,PROD00133,2024-03-31,Completed,1,35.46,0.16,Standard,CarrierD,2024-04-05,2024-04-09,Late,1,0.1,28.37,29.7864,29.7864,2.9786400000000004,1.4163999999999994
ORD0012064,CUST00234,PROD00137,2022-11-16,Completed,4,235.2,0.0,Economy,CarrierE,2022-11-22,2022-11-23,Late,1,0.1,424.64,235.2,940.8,94.08,516.16
ORD0012065,CUST00046,PROD00162,2024-09-26,Completed,12,226.58,0.05,Express,CarrierA,2024-10-01,2024-10-04,Late,1,0.0,1539.6000000000001,215.251,2583.012,0.0,1043.412
ORD0012066,CUST00064,PROD00098,2022-09-05,Cancelled,4,124.66,0.04,Standard,CarrierE,2022-09-09,2022-09-10,Late,1,0.21,353.48,119.6736,478.6944,100.52582399999999,125.21439999999996
ORD0012067,CUST00230,PROD00036,2024-01-01,Completed,6,272.4,0.11,Economy,CarrierA,2024-01-03,2024-01-06,Late,1,0.21,975.8399999999999,242.43599999999998,1454.616,305.46936,478.77600000000007
ORD0012068,CUST00430,PROD00148,2022-01-04,Completed,2,114.59,0.08,Economy,CarrierE,2022-01-10,2022-01-12,Late,1,0.22,206.04,105.42280000000001,210.84560000000002,46.38603200000001,4.805600000000027
ORD0012069,CUST00440,PROD00081,2023-05-28,Completed,5,307.36,0.14,Economy,CarrierB,2023-06-02,2023-06-04,Late,1,0.22,866.55,264.3296,1321.6480000000001,290.76256,455.0980000000002
ORD0012070,CUST00249,PROD00085,2024-04-17,Completed,8,154.49,0.05,Same Day,CarrierC,2024-04-23,2024-04-26,Late,1,0.2,525.12,146.7655,1174.124,234.8248,649.004
ORD0012071,CUST00246,PROD00083,2023-05-21,Pending,8,128.99,0.17,Express,CarrierC,2023-05-27,2023-05-31,Late,1,0.0,556.24,107.0617,856.4936,0.0,300.2536
ORD0012072,CUST00428,PROD00063,2022-01-31,Cancelled,4,191.91,0.1,Express,CarrierB,2022-02-04,2022-02-08,Late,1,0.1,666.4,172.719,690.876,69.0876,24.476
ORD0012073,CUST00075,PROD00067,2024-04-12,Completed,3,138.55,0.09,Same Day,CarrierD,2024-04-15,2024-04-17,Late,1,0.1,97.44,126.08050000000001,378.24150000000003,37.82415,280.80150000000003
ORD0012074,CUST00157,PROD00158,2023-09-21,Completed,4,243.46,0.17,Same Day,CarrierD,2023-09-26,2023-09-26,On Time,0,0.22,614.08,202.0718,808.2872,177.823184,194.20719999999994
ORD0012075,CUST00223,PROD00197,2024-08-22,Completed,4,276.03,0.17,Standard,CarrierA,2024-08-27,2024-08-31,Late,1,0.25,586.24,229.10489999999996,916.4195999999998,229.10489999999996,330.1795999999998
ORD0012076,CUST00190,PROD00198,2022-10-02,Pending,4,247.14,0.02,Express,CarrierE,2022-10-03,2022-10-03,On Time,0,0.0,719.76,242.19719999999998,968.7887999999999,0.0,249.02879999999993
ORD0012077,CUST00473,PROD00003,2023-12-10,Completed,7,176.18,0.22,Standard,CarrierC,2023-12-11,2023-12-13,Late,1,0.21,1034.18,137.4204,961.9428,202.007988,-72.23720000000003
ORD0012078,CUST00052,PROD00177,2024-06-04,Completed,5,267.24,0.17,Standard,CarrierC,2024-06-09,2024-06-11,Late,1,0.2,698.65,221.8092,1109.046,221.80920000000003,410.3960000000001
ORD0012079,CUST00438,PROD00042,2022-11-21,Completed,5,244.88,0.08,Express,CarrierD,2022-11-27,2022-11-29,Late,1,0.25,507.8,225.2896,1126.448,281.612,618.6480000000001
ORD0012080,CUST00088,PROD00024,2022-06-26,Completed,6,134.76,0.12,Same Day,CarrierA,2022-06-28,2022-06-28,On Time,0,0.2,458.64,118.58879999999999,711.5328,142.30656,252.89279999999997
ORD0012081,CUST00313,PROD00044,2022-10-14,Pending,3,240.99,0.05,Standard,CarrierC,2022-10-20,2022-10-22,Late,1,0.0,546.96,228.9405,686.8215,0.0,139.86149999999998
ORD0012082,CUST00339,PROD00129,2024-08-13,Completed,8,72.2,0.04,Express,CarrierC,2024-08-19,2024-08-23,Late,1,0.19,50.88,69.312,554.496,105.35424,503.616
ORD0012083,CUST00066,PROD00115,2024-01-18,Completed,6,254.73,0.22,Same Day,CarrierC,2024-01-20,2024-01-21,Late,1,0.18,771.06,198.6894,1192.1364,214.584552,421.07640000000015
ORD0012084,CUST00150,PROD00182,2024-08-24,Completed,4,133.16,0.14,Economy,CarrierC,2024-08-29,2024-08-29,On Time,0,0.25,108.52,114.5176,458.0704,114.5176,349.5504
ORD0012085,CUST00020,PROD00180,2022-03-20,Completed,4,77.69,0.17,Standard,CarrierE,2022-03-22,2022-03-25,Late,1,0.1,127.28,64.4827,257.9308,25.79308,130.65079999999998
ORD0012086,CUST00033,PROD00036,2022-08-31,Pending,3,272.4,0.21,Express,CarrierE,2022-09-03,2022-09-06,Late,1,0.2,487.91999999999996,215.196,645.588,129.1176,157.668
ORD0012087,CUST00328,PROD00038,2024-04-02,Completed,4,32.58,0.2,Economy,CarrierC,2024-04-07,2024-04-10,Late,1,0.1,96.2,26.064,104.256,10.425600000000001,8.055999999999997
ORD0012088,CUST00281,PROD00172,2023-05-16,Completed,7,15.87,0.03,Economy,CarrierC,2023-05-18,2023-05-19,Late,1,0.22,57.61,15.393899999999999,107.75729999999999,23.706605999999997,50.14729999999999
ORD0012089,CUST00046,PROD00082,2022-07-24,Completed,8,180.55,0.19,Same Day,CarrierD,2022-07-26,2022-07-27,Late,1,0.0,1012.32,146.24550000000002,1169.9640000000002,0.0,157.64400000000012
ORD0012090,CUST00073,PROD00175,2023-04-05,Completed,9,146.13,0.08,Same Day,CarrierC,2023-04-08,2023-04-11,Late,1,0.19,1177.29,134.4396,1209.9564,229.891716,32.66640000000007
ORD0012091,CUST00354,PROD00029,2023-01-18,Completed,2,254.87,0.11,Standard,CarrierD,2023-01-23,2023-01-23,On Time,0,0.21,241.04,226.8343,453.6686,95.27040600000001,212.62860000000003
ORD0012092,CUST00313,PROD00179,2023-12-24,Completed,6,310.76,0.01,Express,CarrierB,2023-12-28,2023-12-31,Late,1,0.0,1125.96,307.6524,1845.9144000000001,0.0,719.9544000000001
ORD0012093,CUST00343,PROD00041,2022-11-29,Completed,7,170.17,0.12,Same Day,CarrierE,2022-12-04,2022-12-07,Late,1,0.22,201.6,149.7496,1048.2471999999998,230.61438399999994,846.6471999999998
ORD0012094,CUST00133,PROD00192,2023-08-26,Completed,6,244.79,0.07,Express,CarrierB,2023-08-27,2023-08-27,On Time,0,0.1,1079.76,227.6547,1365.9281999999998,136.59282,286.16819999999984
ORD0012095,CUST00055,PROD00088,2022-06-15,Completed,5,213.0,0.12,Standard,CarrierA,2022-06-18,2022-06-19,Late,1,0.21,646.5999999999999,187.44,937.2,196.812,290.60000000000014
ORD0012096,CUST00061,PROD00048,2022-06-10,Completed,5,251.57,0.22,Standard,CarrierC,2022-06-12,2022-06-16,Late,1,0.19,532.05,196.2246,981.123,186.41337000000001,449.0730000000001
ORD0012097,CUST00345,PROD00114,2022-01-06,Completed,4,307.16,0.19,Economy,CarrierE,2022-01-09,2022-01-13,Late,1,0.2,650.32,248.79960000000003,995.1984000000001,199.03968000000003,344.87840000000006
ORD0012098,CUST00008,PROD00022,2023-10-15,Completed,8,119.6,0.11,Economy,CarrierB,2023-10-21,2023-10-21,On Time,0,0.25,257.6,106.444,851.552,212.888,593.952
ORD0012099,CUST00272,PROD00099,2022-07-24,Completed,5,105.28,0.07,Economy,CarrierD,2022-07-30,2022-07-30,On Time,0,0.19,49.800000000000004,97.9104,489.55199999999996,93.01487999999999,439.75199999999995
ORD0012100,CUST00246,PROD00017,2024-08-30,Cancelled,10,116.51,0.06,Economy,CarrierB,2024-09-01,2024-09-01,On Time,0,0.0,643.3,109.5194,1095.194,0.0,451.894
ORD0012101,CUST00176,PROD00086,2023-06-16,Cancelled,3,78.62,0.16,Economy,CarrierA,2023-06-18,2023-06-21,Late,1,0.2,205.23,66.0408,198.12240000000003,39.624480000000005,-7.107599999999962
ORD0012102,CUST00493,PROD00133,2022-04-10,Completed,1,35.46,0.09,Same Day,CarrierE,2022-04-13,2022-04-13,On Time,0,0.21,28.37,32.2686,32.2686,6.776406,3.8985999999999983
ORD0012103,CUST00116,PROD00061,2023-11-08,Pending,4,174.97,0.12,Same Day,CarrierC,2023-11-12,2023-11-14,Late,1,0.1,323.16,153.9736,615.8944,61.58944,292.7344
ORD0012104,CUST00317,PROD00089,2022-02-14,Completed,7,224.56,0.07,Express,CarrierD,2022-02-18,2022-02-20,Late,1,0.1,1246.07,208.8408,1461.8856,146.18856000000002,215.81560000000013
ORD0012105,CUST00271,PROD00134,2023-04-02,Completed,4,92.66,0.13,Standard,CarrierA,2023-04-03,2023-04-05,Late,1,0.18,283.32,80.6142,322.4568,58.042224,39.136799999999994
ORD0012106,CUST00193,PROD00181,2024-04-28,Completed,5,93.64,0.01,Standard,CarrierB,2024-04-30,2024-05-01,Late,1,0.2,357.55,92.7036,463.518,92.7036,105.96799999999996
ORD0012107,CUST00150,PROD00081,2022-08-15,Completed,4,307.36,0.1,Same Day,CarrierB,2022-08-19,2022-08-19,On Time,0,0.25,693.24,276.624,1106.496,276.624,413.2560000000001
ORD0012108,CUST00131,PROD00095,2022-11-11,Pending,5,178.76,0.2,Express,CarrierD,2022-11-12,2022-11-14,Late,1,0.2,776.7,143.008,715.0400000000001,143.008,-61.65999999999997
ORD0012109,CUST00102,PROD00145,2022-02-21,Completed,5,123.32,0.05,Standard,CarrierC,2022-02-23,2022-02-27,Late,1,0.21,302.7,117.15399999999998,585.7699999999999,123.01169999999996,283.0699999999999
ORD0012110,CUST00310,PROD00059,2022-05-26,Completed,6,101.48,0.11,Economy,CarrierD,2022-05-29,2022-05-31,Late,1,0.18,82.92,90.3172,541.9032,97.542576,458.98319999999995
ORD0012111,CUST00270,PROD00167,2022-10-08,Completed,6,211.92,0.11,Same Day,CarrierD,2022-10-10,2022-10-12,Late,1,0.25,405.29999999999995,188.6088,1131.6528,282.9132,726.3528000000001
ORD0012112,CUST00292,PROD00054,2022-05-03,Completed,4,230.44,0.24,Same Day,CarrierC,2022-05-08,2022-05-12,Late,1,0.21,717.96,175.1344,700.5376,147.112896,-17.42240000000004
ORD0012113,CUST00210,PROD00126,2023-12-20,Completed,8,200.29,0.21,Standard,CarrierC,2023-12-26,2023-12-30,Late,1,0.19,706.32,158.2291,1265.8328,240.508232,559.5127999999999
ORD0012114,CUST00495,PROD00176,2023-04-16,Completed,2,90.25,0.13,Same Day,CarrierD,2023-04-19,2023-04-21,Late,1,0.22,78.0,78.5175,157.035,34.5477,79.035
ORD0012115,CUST00361,PROD00165,2024-06-15,Completed,3,164.12,0.05,Economy,CarrierB,2024-06-18,2024-06-22,Late,1,0.0,67.83,155.914,467.74199999999996,0.0,399.912
ORD0012116,CUST00338,PROD00048,2022-10-24,Completed,7,251.57,0.14,Economy,CarrierA,2022-10-25,2022-10-25,On Time,0,0.22,744.87,216.3502,1514.4514,333.179308,769.5813999999999
ORD0012117,CUST00067,PROD00068,2023-09-06,Completed,3,268.29,0.15,Express,CarrierD,2023-09-08,2023-09-11,Late,1,0.18,484.29,228.0465,684.1395,123.14510999999999,199.84949999999998
ORD0012118,CUST00010,PROD00107,2023-05-27,Completed,6,164.88,0.12,Economy,CarrierB,2023-05-29,2023-05-30,Late,1,0.1,510.12,145.0944,870.5664,87.05664000000002,360.44640000000004
ORD0012119,CUST00049,PROD00078,2024-02-25,Completed,5,118.68,0.07,Express,CarrierE,2024-02-27,2024-02-29,Late,1,0.2,97.2,110.3724,551.862,110.3724,454.662
ORD0012120,CUST00487,PROD00077,2023-10-03,Completed,8,276.15,0.2,Standard,CarrierE,2023-10-06,2023-10-09,Late,1,0.18,1243.2,220.92,1767.36,318.1248,524.1599999999999
ORD0012121,CUST00111,PROD00027,2023-05-17,Completed,5,190.03,0.08,Same Day,CarrierB,2023-05-22,2023-05-23,Late,1,0.2,219.7,174.82760000000002,874.1380000000001,174.82760000000005,654.4380000000001
ORD0012122,CUST00321,PROD00088,2023-11-10,Completed,3,213.0,0.1,Economy,CarrierE,2023-11-11,2023-11-13,Late,1,0.18,387.96,191.70000000000002,575.1,103.518,187.14000000000004
ORD0012123,CUST00219,PROD00155,2022-07-21,Completed,7,212.43,0.08,Economy,CarrierE,2022-07-22,2022-07-25,Late,1,0.2,1380.3999999999999,195.43560000000002,1368.0492000000002,273.60984,-12.350799999999708
ORD0012124,CUST00057,PROD00072,2023-02-19,Pending,5,166.22,0.23,Standard,CarrierA,2023-02-21,2023-02-22,Late,1,0.25,218.75,127.9894,639.947,159.98675,421.197
ORD0012125,CUST00283,PROD00191,2023-09-06,Completed,6,171.78,0.16,Standard,CarrierC,2023-09-08,2023-09-10,Late,1,0.0,138.96,144.2952,865.7711999999999,0.0,726.8111999999999
ORD0012126,CUST00459,PROD00180,2023-08-06,Completed,4,77.69,0.02,Economy,CarrierA,2023-08-09,2023-08-12,Late,1,0.19,127.28,76.1362,304.5448,57.863512,177.2648
ORD0012127,CUST00113,PROD00047,2023-02-26,Completed,6,132.87,0.06,Standard,CarrierE,2023-02-28,2023-03-03,Late,1,0.18,394.68,124.8978,749.3868,134.889624,354.7068
ORD0012128,CUST00133,PROD00103,2023-06-04,Pending,5,149.69,0.18,Economy,CarrierA,2023-06-06,2023-06-06,On Time,0,0.1,331.5,122.7458,613.729,61.37290000000001,282.22900000000004
ORD0012129,CUST00071,PROD00021,2023-11-05,Completed,6,224.66,0.12,Express,CarrierA,2023-11-07,2023-11-11,Late,1,0.0,745.86,197.7008,1186.2048,0.0,440.34479999999996
ORD0012130,CUST00083,PROD00115,2022-03-14,Completed,7,254.73,0.13,Same Day,CarrierC,2022-03-17,2022-03-21,Late,1,0.25,899.5699999999999,221.61509999999998,1551.3057,387.826425,651.7357
ORD0012131,CUST00057,PROD00057,2022-12-11,Completed,4,163.0,0.05,Economy,CarrierC,2022-12-12,2022-12-14,Late,1,0.25,89.04,154.85,619.4,154.85,530.36
ORD0012132,CUST00376,PROD00105,2022-01-27,Completed,4,292.26,0.21,Economy,CarrierA,2022-01-31,2022-02-03,Late,1,0.18,727.92,230.8854,923.5416,166.23748799999998,195.62160000000006
ORD0012133,CUST00349,PROD00095,2022-06-18,Completed,4,178.76,0.19,Standard,CarrierD,2022-06-19,2022-06-22,Late,1,0.1,621.36,144.7956,579.1824,57.918240000000004,-42.177599999999984
ORD0012134,CUST00271,PROD00170,2024-02-14,Completed,5,135.28,0.13,Standard,CarrierE,2024-02-19,2024-02-22,Late,1,0.18,601.1,117.6936,588.4680000000001,105.92424000000001,-12.631999999999948
ORD0012135,CUST00483,PROD00110,2024-03-10,Pending,4,64.28,0.09,Express,CarrierD,2024-03-12,2024-03-12,On Time,0,0.2,80.04,58.494800000000005,233.97920000000002,46.795840000000005,153.93920000000003
ORD0012136,CUST00111,PROD00176,2023-08-08,Completed,7,90.25,0.15,Same Day,CarrierA,2023-08-11,2023-08-15,Late,1,0.2,273.0,76.71249999999999,536.9875,107.3975,263.98749999999995
ORD0012137,CUST00357,PROD00027,2022-07-28,Completed,4,190.03,0.03,Standard,CarrierA,2022-08-01,2022-08-05,Late,1,0.1,175.76,184.32909999999998,737.3163999999999,73.73164,561.5563999999999
ORD0012138,CUST00375,PROD00128,2023-09-03,Completed,9,266.54,0.12,Same Day,CarrierA,2023-09-05,2023-09-06,Late,1,0.25,1555.56,234.5552,2110.9968,527.7492,555.4368
ORD0012139,CUST00076,PROD00200,2024-05-29,Completed,9,271.49,0.02,Same Day,CarrierA,2024-06-04,2024-06-04,On Time,0,0.22,1413.72,266.0602,2394.5418,526.799196,980.8217999999999
ORD0012140,CUST00158,PROD00161,2024-06-30,Completed,6,138.0,0.23,Same Day,CarrierA,2024-07-06,2024-07-06,On Time,0,0.21,460.32,106.26,637.5600000000001,133.88760000000002,177.24000000000007
ORD0012141,CUST00020,PROD00076,2024-06-16,Completed,7,224.88,0.07,Standard,CarrierB,2024-06-22,2024-06-25,Late,1,0.1,1030.12,209.1384,1463.9687999999999,146.39687999999998,433.8488
ORD0012142,CUST00421,PROD00035,2024-07-27,Completed,4,226.61,0.1,Express,CarrierB,2024-07-28,2024-07-30,Late,1,0.2,773.2,203.949,815.796,163.15920000000003,42.596000000000004
ORD0012143,CUST00131,PROD00098,2023-06-27,Completed,6,124.66,0.15,Same Day,CarrierC,2023-07-03,2023-07-03,On Time,0,0.2,530.22,105.961,635.766,127.1532,105.54599999999994
ORD0012144,CUST00329,PROD00144,2024-04-27,Completed,6,131.58,0.06,Express,CarrierD,2024-05-02,2024-05-04,Late,1,0.21,382.02,123.68520000000001,742.1112,155.843352,360.0912000000001
ORD0012145,CUST00122,PROD00036,2024-07-31,Pending,4,272.4,0.08,Standard,CarrierD,2024-08-03,2024-08-07,Late,1,0.21,650.56,250.608,1002.432,210.51072,351.87200000000007
ORD0012146,CUST00041,PROD00066,2023-06-29,Completed,5,223.24,0.23,Same Day,CarrierB,2023-07-03,2023-07-07,Late,1,0.21,554.15,171.8948,859.474,180.48954,305.32400000000007
ORD0012147,CUST00167,PROD00056,2023-12-26,Completed,4,270.51,0.21,Express,CarrierC,2023-12-29,2024-01-01,Late,1,0.2,739.08,213.7029,854.8116,170.96232,115.73159999999996
ORD0012148,CUST00410,PROD00145,2023-10-19,Completed,4,123.32,0.05,Same Day,CarrierB,2023-10-22,2023-10-26,Late,1,0.2,242.16,117.15399999999998,468.61599999999993,93.72319999999999,226.45599999999993
ORD0012149,CUST00130,PROD00148,2023-09-03,Completed,5,114.59,0.1,Same Day,CarrierE,2023-09-08,2023-09-11,Late,1,0.0,515.1,103.131,515.655,0.0,0.55499999999995
ORD0012150,CUST00023,PROD00094,2024-04-01,Completed,9,171.68,0.12,Same Day,CarrierC,2024-04-02,2024-04-06,Late,1,0.19,1030.05,151.07840000000002,1359.7056000000002,258.34406400000006,329.6556000000003
ORD0012151,CUST00279,PROD00106,2022-11-06,Pending,4,200.11,0.17,Express,CarrierA,2022-11-08,2022-11-10,Late,1,0.21,214.44,166.0913,664.3652,139.51669199999998,449.92519999999996
ORD0012152,CUST00251,PROD00084,2024-08-04,Pending,7,36.02,0.19,Express,CarrierE,2024-08-06,2024-08-09,Late,1,0.2,121.73,29.176200000000005,204.23340000000005,40.84668000000001,82.50340000000004
ORD0012153,CUST00469,PROD00136,2022-06-29,Completed,2,78.93,0.23,Express,CarrierA,2022-07-04,2022-07-08,Late,1,0.18,136.04,60.77610000000001,121.55220000000001,21.879396,-14.487799999999979
ORD0012154,CUST00400,PROD00146,2023-10-09,Completed,6,106.49,0.13,Same Day,CarrierD,2023-10-15,2023-10-17,Late,1,0.22,73.14,92.6463,555.8778,122.293116,482.7378
ORD0012155,CUST00009,PROD00018,2023-03-14,Cancelled,8,220.57,0.18,Economy,CarrierC,2023-03-17,2023-03-19,Late,1,0.19,858.64,180.8674,1446.9392,274.918448,588.2992
ORD0012156,CUST00013,PROD00146,2023-04-22,Completed,6,106.49,0.22,Economy,CarrierD,2023-04-28,2023-05-01,Late,1,0.22,73.14,83.0622,498.3732,109.642104,425.2332
ORD0012157,CUST00412,PROD00125,2023-01-30,Completed,9,192.91,0.21,Same Day,CarrierE,2023-02-04,2023-02-07,Late,1,0.1,445.05,152.3989,1371.5901,137.15901,926.5400999999999
ORD0012158,CUST00411,PROD00002,2023-12-03,Completed,3,207.59,0.22,Same Day,CarrierB,2023-12-05,2023-12-08,Late,1,0.25,571.17,161.9202,485.76059999999995,121.44014999999999,-85.4094
ORD0012159,CUST00307,PROD00076,2023-06-26,Pending,2,224.88,0.08,Express,CarrierD,2023-06-27,2023-06-28,Late,1,0.19,294.32,206.8896,413.7792,78.618048,119.45920000000001
ORD0012160,CUST00320,PROD00200,2023-08-17,Completed,7,271.49,0.16,Standard,CarrierB,2023-08-22,2023-08-26,Late,1,0.2,1099.5600000000002,228.0516,1596.3612,319.27224,496.8011999999999
ORD0012161,CUST00052,PROD00179,2022-02-26,Completed,5,310.76,0.17,Same Day,CarrierC,2022-02-27,2022-02-27,On Time,0,0.2,938.3,257.9308,1289.654,257.93080000000003,351.35400000000004
ORD0012162,CUST00209,PROD00138,2022-06-23,Completed,5,249.12,0.06,Economy,CarrierB,2022-06-24,2022-06-24,On Time,0,0.0,710.45,234.1728,1170.864,0.0,460.414
ORD0012163,CUST00038,PROD00142,2023-12-21,Completed,8,127.75,0.23,Economy,CarrierA,2023-12-25,2023-12-26,Late,1,0.18,432.8,98.3675,786.94,141.6492,354.14000000000004
ORD0012164,CUST00100,PROD00026,2022-11-22,Completed,8,198.49,0.18,Standard,CarrierB,2022-11-24,2022-11-27,Late,1,0.25,1264.88,162.76180000000002,1302.0944000000002,325.52360000000004,37.21440000000007
ORD0012165,CUST00193,PROD00047,2022-11-18,Completed,1,132.87,0.04,Same Day,CarrierD,2022-11-20,2022-11-21,Late,1,0.2,65.78,127.5552,127.5552,25.51104,61.7752
ORD0012166,CUST00402,PROD00030,2022-07-02,Completed,2,110.58,0.03,Economy,CarrierC,2022-07-08,2022-07-11,Late,1,0.25,28.12,107.26259999999999,214.52519999999998,53.631299999999996,186.40519999999998
ORD0012167,CUST00191,PROD00056,2022-08-23,Completed,3,270.51,0.18,Standard,CarrierC,2022-08-24,2022-08-24,On Time,0,0.25,554.3100000000001,221.81820000000002,665.4546,166.36365,111.14459999999997
ORD0012168,CUST00051,PROD00119,2023-09-11,Completed,2,206.73,0.14,Express,CarrierC,2023-09-12,2023-09-13,Late,1,0.21,358.1,177.78779999999998,355.57559999999995,74.67087599999999,-2.524400000000071
ORD0012169,CUST00393,PROD00170,2022-07-05,Completed,2,135.28,0.19,Standard,CarrierE,2022-07-06,2022-07-08,Late,1,0.25,240.44,109.5768,219.1536,54.7884,-21.286399999999986
ORD0012170,CUST00141,PROD00132,2022-09-23,Completed,3,163.2,0.08,Economy,CarrierD,2022-09-25,2022-09-26,Late,1,0.25,144.93,150.144,450.432,112.608,305.502
ORD0012171,CUST00168,PROD00139,2023-10-06,Completed,5,149.67,0.07,Standard,CarrierD,2023-10-11,2023-10-12,Late,1,0.2,379.54999999999995,139.1931,695.9654999999999,139.1931,316.41549999999995
ORD0012172,CUST00311,PROD00152,2024-04-21,Completed,8,180.9,0.06,Same Day,CarrierD,2024-04-27,2024-04-30,Late,1,0.2,413.68,170.046,1360.368,272.0736,946.6879999999999
ORD0012173,CUST00109,PROD00195,2022-11-25,Completed,5,125.53,0.02,Economy,CarrierC,2022-11-29,2022-12-03,Late,1,0.21,355.55,123.0194,615.097,129.17037,259.54699999999997
ORD0012174,CUST00207,PROD00165,2024-04-09,Completed,2,164.12,0.05,Express,CarrierC,2024-04-12,2024-04-14,Late,1,0.0,45.22,155.914,311.828,0.0,266.60799999999995
ORD0012175,CUST00427,PROD00130,2022-12-31,Completed,4,145.52,0.16,Economy,CarrierE,2023-01-03,2023-01-07,Late,1,0.0,418.4,122.2368,488.9472,0.0,70.54720000000003
ORD0012176,CUST00300,PROD00140,2023-11-14,Completed,6,213.69,0.07,Express,CarrierB,2023-11-20,2023-11-23,Late,1,0.1,1167.0,198.7317,1192.3901999999998,119.23901999999998,25.390199999999822
