Geo_Key,Order City,Order State,Order Country,Order Region,Market,Latitude,Longitude
Saga_Saga_Japón,Saga,Saga,Japón,Eastern Asia,Pacific Asia,18.21214867,-66.3706131
Allahabad_Uttar Pradesh_India,Allahabad,Uttar Pradesh,India,South Asia,Pacific Asia,18.20679855,-66.37055206
Bellevue_Washington_Estados Unidos,Bellevue,Washington,Estados Unidos,West of USA ,USCA,18.22757149,-66.0435791
Bowling Green_Kentucky_Estados Unidos,Bowling Green,Kentucky,Estados Unidos,South of  USA ,USCA,18.25900841,-66.37052918
Ndola_Copperbelt_Zambia,Ndola,Copperbelt,Zambia,East Africa,Africa,18.26866531,-66.37055969
Mopti_Mopti_Mali,Mopti,Mopti,Mali,West Africa,Africa,18.2606163,-66.3706131
Torre del Greco_Campania_Italia,Torre del Greco,Campania,Italia,Southern Europe,Europe,18.22758293,-66.04354858
Velletri_Lacio_Italia,Velletri,Lacio,Italia,Southern Europe,Europe,18.23753929,-66.37059021
Durres_Durrës_Albania,Durres,Durrës,Albania,Southern Europe,Europe,18.27409744,-66.37062073
Guaymas_Sonora_México,Guaymas,Sonora,México,Central America,LATAM,18.27746964,-66.37055206
Kaifeng_Henan_China,Kaifeng,Henan,China,Eastern Asia,Pacific Asia,18.28175926,-66.37060547
Queanbeyan_Nueva Gales del Sur_Australia,Queanbeyan,Nueva Gales del Sur,Australia,Oceania,Pacific Asia,18.22526169,-66.37052918
Glendale_Arizona_Estados Unidos,Glendale,Arizona,Estados Unidos,West of USA ,USCA,18.26861954,-66.37062073
Sandy Springs_Georgia_Estados Unidos,Sandy Springs,Georgia,Estados Unidos,South of  USA ,USCA,18.23262215,-66.37055206
Monroe_Luisiana_Estados Unidos,Monroe,Luisiana,Estados Unidos,South of  USA ,USCA,18.2063179,-66.37055969
Kumasi_Ashanti_Ghana,Kumasi,Ashanti,Ghana,West Africa,Africa,18.2576561,-66.37055969
Bonn_Renania del Norte-Westfalia_Alemania,Bonn,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.1501503,-65.82595062
Saint-Genis-Laval_Auvernia-Ródano-Alpes_Francia,Saint-Genis-Laval,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,18.24555779,-66.37054443
La Celle-Saint-Cloud_Isla de Francia_Francia,La Celle-Saint-Cloud,Isla de Francia,Francia,Western Europe,Europe,18.23168182,-66.37063599
Montrouge_Isla de Francia_Francia,Montrouge,Isla de Francia,Francia,Western Europe,Europe,18.2249012,-66.3706131
Oyonnax_Auvernia-Ródano-Alpes_Francia,Oyonnax,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,18.26259613,-66.37052918
Karlsruhe_Baden-Wurtemberg_Alemania,Karlsruhe,Baden-Wurtemberg,Alemania,Western Europe,Europe,18.25036621,-66.37056732
Lora del Río_Andalucía_España,Lora del Río,Andalucía,España,Southern Europe,Europe,18.2130928,-66.37051392
Colombes_Isla de Francia_Francia,Colombes,Isla de Francia,Francia,Western Europe,Europe,18.28092766,-66.37058258
Zaanstad_Holanda Septentrional_Países Bajos,Zaanstad,Holanda Septentrional,Países Bajos,Western Europe,Europe,18.24757958,-66.37062073
Estepona_Andalucía_España,Estepona,Andalucía,España,Southern Europe,Europe,18.26316261,-66.37055206
Chimbote_Ancash_Perú,Chimbote,Ancash,Perú,South America,LATAM,18.28203201,-66.37050629
Guanajuato_Guanajuato_México,Guanajuato,Guanajuato,México,Central America,LATAM,18.25412178,-66.37059021
Gurupi_Tocantins_Brasil,Gurupi,Tocantins,Brasil,South America,LATAM,18.26939392,-66.37059784
Tasikmalaya_Java Occidental_Indonesia,Tasikmalaya,Java Occidental,Indonesia,Southeast Asia,Pacific Asia,18.22169304,-66.37050629
Nasik_Maharashtra_India,Nasik,Maharashtra,India,South Asia,Pacific Asia,18.24956894,-66.37059021
Marikina_Capital Nacional_Filipinas,Marikina,Capital Nacional,Filipinas,Southeast Asia,Pacific Asia,18.28717232,-66.0370636
Zhumadian_Henan_China,Zhumadian,Henan,China,Eastern Asia,Pacific Asia,18.20858002,-66.03705597
Kaiyuan_Liaoning_China,Kaiyuan,Liaoning,China,Eastern Asia,Pacific Asia,18.27292442,-66.03705597
Palm Coast_Florida_Estados Unidos,Palm Coast,Florida,Estados Unidos,South of  USA ,USCA,18.37145042,-66.20330811
Oshawa_Ontario_Canada,Oshawa,Ontario,Canada,Canada,USCA,18.27683449,-66.37056732
Waynesboro_Virginia_Estados Unidos,Waynesboro,Virginia,Estados Unidos,South of  USA ,USCA,18.28709602,-66.37052918
Freeport_Illinois_Estados Unidos,Freeport,Illinois,Estados Unidos,US Center ,USCA,18.25036621,-66.37056732
Hesperia_California_Estados Unidos,Hesperia,California,Estados Unidos,West of USA ,USCA,18.2565136,-66.37057495
Bristol_Tennessee_Estados Unidos,Bristol,Tennessee,Estados Unidos,South of  USA ,USCA,18.2247448,-66.37062073
Banjarmasin_Borneo Meridional_Indonesia,Banjarmasin,Borneo Meridional,Indonesia,Southeast Asia,Pacific Asia,18.27949715,-66.37057495
Kolwezi_Katanga_República Democrática del Congo,Kolwezi,Katanga,República Democrática del Congo,Central Africa,Africa,18.40143013,-65.97364807
Puertollano_Castilla-La Mancha_España,Puertollano,Castilla-La Mancha,España,Southern Europe,Europe,18.28471375,-66.37058258
Salem_Oregón_Estados Unidos,Salem,Oregón,Estados Unidos,West of USA ,USCA,18.20601082,-66.37055206
Chincha Alta_Ica_Perú,Chincha Alta,Ica,Perú,South America,LATAM,18.25169563,-66.37050629
Laghouat_Laghouat_Argelia,Laghouat,Laghouat,Argelia,North Africa,Africa,18.21690559,-66.37051392
eMbalenhle_Mpumalanga_SudAfrica,eMbalenhle,Mpumalanga,SudAfrica,Southern Africa,Africa,18.21954918,-66.37059784
Lusaka_Lusaka_Zambia,Lusaka,Lusaka,Zambia,East Africa,Africa,18.26817322,-66.37062836
Maidenhead_Inglaterra_Reino Unido,Maidenhead,Inglaterra,Reino Unido,Northern Europe,Europe,18.27345657,-66.37058258
Lida_Grodno_Bielorrusia,Lida,Grodno,Bielorrusia,Eastern Europe,Europe,18.23928642,-66.37057495
Lens_Norte-Paso de Calais-Picardía_Francia,Lens,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,18.28277206,-66.37049866
Nottingham_Inglaterra_Reino Unido,Nottingham,Inglaterra,Reino Unido,Northern Europe,Europe,18.27342987,-66.37056732
Fareham_Inglaterra_Reino Unido,Fareham,Inglaterra,Reino Unido,Northern Europe,Europe,18.23286629,-66.37059021
Runcorn_Inglaterra_Reino Unido,Runcorn,Inglaterra,Reino Unido,Northern Europe,Europe,18.24620819,-66.37062073
Sagunto_Valenciana_España,Sagunto,Valenciana,España,Southern Europe,Europe,18.240551,-66.37054443
Cannes_Provenza-Alpes-Costa Azul_Francia,Cannes,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,18.25457954,-66.3706131
Como_Lombardía_Italia,Como,Lombardía,Italia,Southern Europe,Europe,18.29218674,-66.37062073
Blackburn_Inglaterra_Reino Unido,Blackburn,Inglaterra,Reino Unido,Northern Europe,Europe,18.24187088,-66.37051392
Vigo_Galicia_España,Vigo,Galicia,España,Southern Europe,Europe,18.269207,-66.37055206
Euskirchen_Renania del Norte-Westfalia_Alemania,Euskirchen,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.20320702,-66.37062073
Vernon_Normandía_Francia,Vernon,Normandía,Francia,Western Europe,Europe,18.2986145,-66.03704834
Gubkin_Bélgorod_Rusia,Gubkin,Bélgorod,Rusia,Eastern Europe,Europe,18.28906632,-66.37059021
Praga_Praga_República Checa,Praga,Praga,República Checa,Eastern Europe,Europe,18.29861069,-66.3706131
Troisdorf_Renania del Norte-Westfalia_Alemania,Troisdorf,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.22582245,-66.37056732
Leuven_Brabante Flamenco_Bélgica,Leuven,Brabante Flamenco,Bélgica,Western Europe,Europe,18.23792267,-66.3706131
Burnley_Inglaterra_Reino Unido,Burnley,Inglaterra,Reino Unido,Northern Europe,Europe,18.28639603,-66.37057495
Briansk_Briansk_Rusia,Briansk,Briansk,Rusia,Eastern Europe,Europe,18.25157738,-66.37052918
Graz_Stiria_Austria,Graz,Stiria,Austria,Western Europe,Europe,18.28352356,-66.37063599
Bruselas_Bruselas_Bélgica,Bruselas,Bruselas,Bélgica,Western Europe,Europe,18.28979683,-66.03705597
Norderstedt_Schleswig-Holstein_Alemania,Norderstedt,Schleswig-Holstein,Alemania,Western Europe,Europe,18.22902298,-66.03705597
Eindhoven_Brabante Septentrional_Países Bajos,Eindhoven,Brabante Septentrional,Países Bajos,Western Europe,Europe,18.27973747,-66.0370636
Potosí_Potosí_Bolivia,Potosí,Potosí,Bolivia,South America,LATAM,18.25744438,-66.37052155
Palmira_Valle del Cauca_Colombia,Palmira,Valle del Cauca,Colombia,South America,LATAM,18.29103279,-66.37054443
São Luís_Marañón_Brasil,São Luís,Marañón,Brasil,South America,LATAM,18.209301,-66.37054443
Melchor Ocampo_México_México,Melchor Ocampo,México,México,Central America,LATAM,18.20005035,-67.14024353
Guzmán_Jalisco_México,Guzmán,Jalisco,México,Central America,LATAM,18.24889755,-66.37052918
Caçador_Santa Catarina_Brasil,Caçador,Santa Catarina,Brasil,South America,LATAM,18.21929741,-66.37052155
Piura_Piura_Perú,Piura,Piura,Perú,South America,LATAM,18.24757767,-66.02545929
Ibirité_Minas Gerais_Brasil,Ibirité,Minas Gerais,Brasil,South America,LATAM,18.20499611,-66.37055969
Zihuatanejo_Guerrero_México,Zihuatanejo,Guerrero,México,Central America,LATAM,18.20379448,-66.3706131
Los Patios_Norte de Santander_Colombia,Los Patios,Norte de Santander,Colombia,South America,LATAM,18.24655724,-66.37050629
Lençóis Paulista_São Paulo_Brasil,Lençóis Paulista,São Paulo,Brasil,South America,LATAM,18.21652794,-66.3706131
Bengkulu_Bengkulu_Indonesia,Bengkulu,Bengkulu,Indonesia,Southeast Asia,Pacific Asia,18.22532463,-66.03705597
Karnal_Haryana_India,Karnal,Haryana,India,South Asia,Pacific Asia,18.28891754,-66.03705597
Mentougou_Pekín_China,Mentougou,Pekín,China,Eastern Asia,Pacific Asia,18.28118134,-66.03705597
Quchan_Jorasán Razaví_Irán,Quchan,Jorasán Razaví,Irán,South Asia,Pacific Asia,18.26452637,-66.37058258
Hapur_Uttar Pradesh_India,Hapur,Uttar Pradesh,India,South Asia,Pacific Asia,18.44935989,-67.15180206
Jinjiang_Fujian_China,Jinjiang,Fujian,China,Eastern Asia,Pacific Asia,18.25404358,-66.37052155
Sanya_Hainan_China,Sanya,Hainan,China,Eastern Asia,Pacific Asia,18.28395844,-66.37057495
Bengbu_Anhui_China,Bengbu,Anhui,China,Eastern Asia,Pacific Asia,18.35128403,-65.96296692
Hamadán_Hamadán_Irán,Hamadán,Hamadán,Irán,South Asia,Pacific Asia,18.23432159,-66.37049866
Jining_Mongolia Interior_China,Jining,Mongolia Interior,China,Eastern Asia,Pacific Asia,18.2792511,-66.37059021
Jammu_Jammu y Cachemira_India,Jammu,Jammu y Cachemira,India,South Asia,Pacific Asia,18.24533081,-66.37060547
Edinburg_Texas_Estados Unidos,Edinburg,Texas,Estados Unidos,US Center ,USCA,43.61513138,-84.60793304
Springfield_Oregón_Estados Unidos,Springfield,Oregón,Estados Unidos,West of USA ,USCA,34.11592865,-117.2950821
Lake Elsinore_California_Estados Unidos,Lake Elsinore,California,Estados Unidos,West of USA ,USCA,29.72074699,-97.73353577
Indianapolis_Indiana_Estados Unidos,Indianapolis,Indiana,Estados Unidos,US Center ,USCA,42.39110184,-83.13121796
Allentown_Pensilvania_Estados Unidos,Allentown,Pensilvania,Estados Unidos,East of USA,USCA,33.97929382,-118.289093
Grand Prairie_Texas_Estados Unidos,Grand Prairie,Texas,Estados Unidos,US Center ,USCA,33.87208557,-117.5922241
New Bedford_Massachusetts_Estados Unidos,New Bedford,Massachusetts,Estados Unidos,East of USA,USCA,35.30410004,-119.0736389
Troy_Nueva York_Estados Unidos,Troy,Nueva York,Estados Unidos,East of USA,USCA,39.2486496,-76.49282074
Garden City_Kansas_Estados Unidos,Garden City,Kansas,Estados Unidos,US Center ,USCA,34.2462616,-119.1743774
La Crosse_Wisconsin_Estados Unidos,La Crosse,Wisconsin,Estados Unidos,US Center ,USCA,38.56019592,-90.28090668
Dublín_Ohio_Estados Unidos,Dublín,Ohio,Estados Unidos,East of USA,USCA,28.55625916,-81.27587128
Redwood City_California_Estados Unidos,Redwood City,California,Estados Unidos,West of USA ,USCA,38.74266434,-76.9917984
Everett_Massachusetts_Estados Unidos,Everett,Massachusetts,Estados Unidos,East of USA,USCA,39.35129929,-76.68270111
Chattanooga_Tennessee_Estados Unidos,Chattanooga,Tennessee,Estados Unidos,South of  USA ,USCA,40.64059448,-73.97518921
Jackson_Tennessee_Estados Unidos,Jackson,Tennessee,Estados Unidos,South of  USA ,USCA,36.08757019,-79.88663483
Mesa_Arizona_Estados Unidos,Mesa,Arizona,Estados Unidos,West of USA ,USCA,42.52365494,-85.69445801
Dover_Nuevo Hampshire_Estados Unidos,Dover,Nuevo Hampshire,Estados Unidos,East of USA,USCA,33.90319061,-118.2131882
Mount Vernon_Nueva York_Estados Unidos,Mount Vernon,Nueva York,Estados Unidos,East of USA,USCA,46.81184387,-100.7877197
North Las Vegas_Nevada_Estados Unidos,North Las Vegas,Nevada,Estados Unidos,West of USA ,USCA,21.33713913,-158.0259857
Kenosha_Wisconsin_Estados Unidos,Kenosha,Wisconsin,Estados Unidos,US Center ,USCA,41.06343079,-83.60743713
Richmond_Indiana_Estados Unidos,Richmond,Indiana,Estados Unidos,US Center ,USCA,39.74543381,-104.8753815
Cleveland_Ohio_Estados Unidos,Cleveland,Ohio,Estados Unidos,East of USA,USCA,35.90821838,-79.04585266
Avondale_Arizona_Estados Unidos,Avondale,Arizona,Estados Unidos,West of USA ,USCA,33.1494751,-117.2198868
Green Bay_Wisconsin_Estados Unidos,Green Bay,Wisconsin,Estados Unidos,US Center ,USCA,37.01366043,-121.650322
Naperville_Illinois_Estados Unidos,Naperville,Illinois,Estados Unidos,US Center ,USCA,31.65174103,-106.2676239
Glenview_Illinois_Estados Unidos,Glenview,Illinois,Estados Unidos,US Center ,USCA,34.21546936,-118.3703384
Watertown_Nueva York_Estados Unidos,Watertown,Nueva York,Estados Unidos,East of USA,USCA,41.436409,-81.70665741
Trenton_Michigan_Estados Unidos,Trenton,Michigan,Estados Unidos,US Center ,USCA,34.04983521,-118.2127457
Lakewood_Ohio_Estados Unidos,Lakewood,Ohio,Estados Unidos,East of USA,USCA,37.34237289,-120.452179
Bakersfield_California_Estados Unidos,Bakersfield,California,Estados Unidos,West of USA ,USCA,35.78998184,-78.61327362
Plano_Texas_Estados Unidos,Plano,Texas,Estados Unidos,US Center ,USCA,40.60320664,-73.99624634
Rio Rancho_Nuevo México_Estados Unidos,Rio Rancho,Nuevo México,Estados Unidos,West of USA ,USCA,34.0256691,-84.35742188
Vallejo_California_Estados Unidos,Vallejo,California,Estados Unidos,West of USA ,USCA,40.41231918,-104.6923523
Bossier City_Luisiana_Estados Unidos,Bossier City,Luisiana,Estados Unidos,South of  USA ,USCA,29.69708443,-98.12406158
Smyrna_Georgia_Estados Unidos,Smyrna,Georgia,Estados Unidos,South of  USA ,USCA,44.72552109,-93.20613098
Markham_Ontario_Canada,Markham,Ontario,Canada,Canada,USCA,42.39807892,-83.20157623
Bloomington_Illinois_Estados Unidos,Bloomington,Illinois,Estados Unidos,US Center ,USCA,37.76644898,-122.2498398
Hackensack_Nueva Jersey_Estados Unidos,Hackensack,Nueva Jersey,Estados Unidos,East of USA,USCA,40.59949493,-73.76248169
Burlington_Carolina del Norte_Estados Unidos,Burlington,Carolina del Norte,Estados Unidos,South of  USA ,USCA,40.64818955,-73.94348145
Toledo_Ohio_Estados Unidos,Toledo,Ohio,Estados Unidos,East of USA,USCA,40.64571381,-73.8972168
Santa Barbara_California_Estados Unidos,Santa Barbara,California,Estados Unidos,West of USA ,USCA,21.41555023,-157.803894
Texas City_Texas_Estados Unidos,Texas City,Texas,Estados Unidos,US Center ,USCA,38.8540535,-77.28582764
Middletown_Connecticut_Estados Unidos,Middletown,Connecticut,Estados Unidos,East of USA,USCA,34.13360977,-117.9058914
Evanston_Illinois_Estados Unidos,Evanston,Illinois,Estados Unidos,US Center ,USCA,40.65688324,-73.58642578
Eugene_Oregón_Estados Unidos,Eugene,Oregón,Estados Unidos,West of USA ,USCA,33.67146683,-117.6608505
Pensacola_Florida_Estados Unidos,Pensacola,Florida,Estados Unidos,South of  USA ,USCA,34.74834824,-77.42848206
Edmonds_Washington_Estados Unidos,Edmonds,Washington,Estados Unidos,West of USA ,USCA,39.95473099,-75.20536804
Plainfield_Nueva Jersey_Estados Unidos,Plainfield,Nueva Jersey,Estados Unidos,East of USA,USCA,43.16891098,-78.69216156
Boynton Beach_Florida_Estados Unidos,Boynton Beach,Florida,Estados Unidos,South of  USA ,USCA,26.0984993,-80.27095032
La Porte_Indiana_Estados Unidos,La Porte,Indiana,Estados Unidos,US Center ,USCA,34.22850037,-119.185585
Irving_Texas_Estados Unidos,Irving,Texas,Estados Unidos,US Center ,USCA,34.07881928,-117.9346695
Athens_Georgia_Estados Unidos,Athens,Georgia,Estados Unidos,South of  USA ,USCA,41.39585114,-73.45462036
Safi_Dukala-Abda_Marruecos,Safi,Dukala-Abda,Marruecos,North Africa,Africa,28.55625916,-81.27587128
Béchar_Béchar_Argelia,Béchar,Béchar,Argelia,North Africa,Africa,32.6425972,-97.02174377
Yaounde_Centro_Camerún,Yaounde,Centro,Camerún,Central Africa,Africa,21.32156754,-157.8721771
Aba_Abia_Nigeria,Aba,Abia,Nigeria,West Africa,Africa,32.27982712,-110.9582291
Ebolowa_Sud_Camerún,Ebolowa,Sud,Camerún,Central Africa,Africa,38.96872711,-76.84075928
Abeokuta_Ogun_Nigeria,Abeokuta,Ogun,Nigeria,West Africa,Africa,36.54824066,-87.37922669
Beni Suef_Bani Suwayf_Egipto,Beni Suef,Bani Suwayf,Egipto,North Africa,Africa,34.43022919,-116.9525146
Mubi_Adamawa_Nigeria,Mubi,Adamawa,Nigeria,West Africa,Africa,38.83726883,-97.6128006
Kisangani_Provincia Oriental_República Democrática del Congo,Kisangani,Provincia Oriental,República Democrática del Congo,Central Africa,Africa,32.2890358,-110.8400879
Kankan_Kankan_Guinea,Kankan,Kankan,Guinea,West Africa,Africa,39.96376801,-75.60626221
Krugersdorp_Gauteng_SudAfrica,Krugersdorp,Gauteng,SudAfrica,Southern Africa,Africa,39.96376801,-75.60626221
Loubomo_Niari_República del Congo,Loubomo,Niari,República del Congo,Central Africa,Africa,40.76031113,-111.8882217
Spijkenisse_Holanda Meridional_Países Bajos,Spijkenisse,Holanda Meridional,Países Bajos,Western Europe,Europe,33.45067978,-111.9264069
Bedford_Inglaterra_Reino Unido,Bedford,Inglaterra,Reino Unido,Northern Europe,Europe,25.86688042,-80.31456757
Murcia_Murcia_España,Murcia,Murcia,España,Southern Europe,Europe,33.7309494,-117.8127518
Dinslaken_Renania del Norte-Westfalia_Alemania,Dinslaken,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,29.76460266,-95.37210083
Les Mureaux_Isla de Francia_Francia,Les Mureaux,Isla de Francia,Francia,Western Europe,Europe,38.83726883,-97.6128006
Cluj-Napoca_Cluj_Rumania,Cluj-Napoca,Cluj,Rumania,Eastern Europe,Europe,21.4479599,-158.016037
Bialystok_Podlaquia_Polonia,Bialystok,Podlaquia,Polonia,Eastern Europe,Europe,42.13397598,-87.98233032
Roeselare_Flanders Occidental_Bélgica,Roeselare,Flanders Occidental,Bélgica,Western Europe,Europe,37.1289444,-86.29595184
Faches-Thumesnil_Norte-Paso de Calais-Picardía_Francia,Faches-Thumesnil,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,42.00019074,-72.59646606
Barnsley_Inglaterra_Reino Unido,Barnsley,Inglaterra,Reino Unido,Northern Europe,Europe,30.47071457,-97.64977264
Dudley_Inglaterra_Reino Unido,Dudley,Inglaterra,Reino Unido,Northern Europe,Europe,40.64818955,-73.94348145
Pomezia_Lacio_Italia,Pomezia,Lacio,Italia,Southern Europe,Europe,38.58826065,-90.49710083
Grasse_Provenza-Alpes-Costa Azul_Francia,Grasse,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,29.42638016,-98.52271271
Villefontaine_Auvernia-Ródano-Alpes_Francia,Villefontaine,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,40.0639801,-80.72141266
Tarnow_Polonia Menor_Polonia,Tarnow,Polonia Menor,Polonia,Eastern Europe,Europe,40.68924332,-74.07952118
Rovigo_Véneto_Italia,Rovigo,Véneto,Italia,Southern Europe,Europe,26.11425972,-80.16235352
Tuzla_Federación de Bosnia y Herzegovina_Bosnia y Herzegovina,Tuzla,Federación de Bosnia y Herzegovina,Bosnia y Herzegovina,Southern Europe,Europe,39.35120392,-82.97659302
Zaporiyia_Zaporiyia_Ucrania,Zaporiyia,Zaporiyia,Ucrania,Eastern Europe,Europe,39.21051407,-85.92923737
Burgas_Burgas_Bulgaria,Burgas,Burgas,Bulgaria,Eastern Europe,Europe,26.19086266,-97.69604492
Moers_Renania del Norte-Westfalia_Alemania,Moers,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,40.66544724,-73.94540405
Klagenfurt_Carintia_Austria,Klagenfurt,Carintia,Austria,Western Europe,Europe,40.24383545,-75.28388214
Grenoble_Auvernia-Ródano-Alpes_Francia,Grenoble,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,42.06341553,-87.92141724
Coslada_Madrid_España,Coslada,Madrid,España,Southern Europe,Europe,42.38851166,-83.0442276
Witten_Renania del Norte-Westfalia_Alemania,Witten,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,41.85544205,-87.62918854
Fuengirola_Andalucía_España,Fuengirola,Andalucía,España,Southern Europe,Europe,36.91083145,-76.12958527
Montigny-le-Bretonneux_Isla de Francia_Francia,Montigny-le-Bretonneux,Isla de Francia,Francia,Western Europe,Europe,36.91083145,-76.12958527
Fleury-les-Aubrais_Centro-Valle de Loira_Francia,Fleury-les-Aubrais,Centro-Valle de Loira,Francia,Western Europe,Europe,42.39984894,-83.05892944
Chesterfield_Inglaterra_Reino Unido,Chesterfield,Inglaterra,Reino Unido,Northern Europe,Europe,42.77295685,-84.43538666
Elda_Valenciana_España,Elda,Valenciana,España,Southern Europe,Europe,33.81632614,-84.44550324
Pierrefitte-sur-Seine_Isla de Francia_Francia,Pierrefitte-sur-Seine,Isla de Francia,Francia,Western Europe,Europe,36.22515869,-115.1951828
Narbonne_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Narbonne,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,33.41519928,-111.9199905
Bruges_Flanders Occidental_Bélgica,Bruges,Flanders Occidental,Bélgica,Western Europe,Europe,37.43395615,-121.8810654
Frontignan_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Frontignan,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,34.18439102,-118.4465179
Schiltigheim_Alsacia-Champaña-Ardenas-Lorena_Francia,Schiltigheim,Alsacia-Champaña-Ardenas-Lorena,Francia,Western Europe,Europe,32.94970322,-96.76959992
Hagen_Renania del Norte-Westfalia_Alemania,Hagen,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,27.9327755,-82.22817993
Trieste_Friuli-Venecia Julia_Italia,Trieste,Friuli-Venecia Julia,Italia,Southern Europe,Europe,36.29280853,-119.3134842
Amiens_Norte-Paso de Calais-Picardía_Francia,Amiens,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,35.89852142,-81.52240753
Caucaia_Ceará_Brasil,Caucaia,Ceará,Brasil,South America,LATAM,44.0263443,-123.0935287
Corrientes_Corrientes_Argentina,Corrientes,Corrientes,Argentina,South America,LATAM,34.07656479,-117.61409
Novo Cruzeiro_Minas Gerais_Brasil,Novo Cruzeiro,Minas Gerais,Brasil,South America,LATAM,38.77223587,-97.61299133
Monclova_Coahuila_México,Monclova,Coahuila,México,Central America,LATAM,41.3658905,-81.75274658
Boa Vista_Roraima_Brasil,Boa Vista,Roraima,Brasil,South America,LATAM,34.1358223,-117.2209473
Natal_Río Grande del Norte_Brasil,Natal,Río Grande del Norte,Brasil,South America,LATAM,40.72494888,-73.52056122
Petrópolis_Río de Janeiro_Brasil,Petrópolis,Río de Janeiro,Brasil,South America,LATAM,32.78041458,-96.60680389
Cárdenas_Matanzas_Cuba,Cárdenas,Matanzas,Cuba,Caribbean,LATAM,40.06034088,-82.40966034
Barbacena_Minas Gerais_Brasil,Barbacena,Minas Gerais,Brasil,South America,LATAM,47.6374054,-122.1243591
Cuajimalpa_Distrito Federal_México,Cuajimalpa,Distrito Federal,México,Central America,LATAM,37.28614426,-121.9735641
Jaboticabal_São Paulo_Brasil,Jaboticabal,São Paulo,Brasil,South America,LATAM,36.72270966,-119.8107986
Mogi das Cruzes_São Paulo_Brasil,Mogi das Cruzes,São Paulo,Brasil,South America,LATAM,28.71162415,-100.4991837
José Bonifácio_São Paulo_Brasil,José Bonifácio,São Paulo,Brasil,South America,LATAM,40.66222382,-73.51956177
Bolívar_Bolívar_Venezuela,Bolívar,Bolívar,Venezuela,South America,LATAM,28.57764053,-81.44708252
Cuautitlán_México_México,Cuautitlán,México,México,Central America,LATAM,33.90319061,-118.2131882
Abreu e Lima_Pernambuco_Brasil,Abreu e Lima,Pernambuco,Brasil,South America,LATAM,40.73097992,-74.22322846
Ibagué_Tolima_Colombia,Ibagué,Tolima,Colombia,South America,LATAM,42.43819809,-83.17873383
Ijuí_Rio Grande do Sul_Brasil,Ijuí,Rio Grande do Sul,Brasil,South America,LATAM,35.21258926,-80.79562378
Bhopal_Madhya Pradesh_India,Bhopal,Madhya Pradesh,India,South Asia,Pacific Asia,28.71162415,-100.4991837
Bhiwandi_Maharashtra_India,Bhiwandi,Maharashtra,India,South Asia,Pacific Asia,40.64636612,-112.0324631
Yokkaichi_Oita_Japón,Yokkaichi,Oita,Japón,Eastern Asia,Pacific Asia,30.27972984,-97.83985138
Khorramshahr_Juzestán_Irán,Khorramshahr,Juzestán,Irán,South Asia,Pacific Asia,40.65486527,-73.58707428
Ambattur_Tamil Nadu_India,Ambattur,Tamil Nadu,India,South Asia,Pacific Asia,34.02759934,-118.2654419
Amol_Mazandarán_Irán,Amol,Mazandarán,Irán,South Asia,Pacific Asia,35.4038887,-118.9455185
Felahiye_Kayseri_Turquía,Felahiye,Kayseri,Turquía,West Asia,Pacific Asia,32.75856018,-117.0881882
Menemen_Izmir_Turquía,Menemen,Izmir,Turquía,West Asia,Pacific Asia,44.72552109,-93.20613098
Licheng_Guangdong_China,Licheng,Guangdong,China,Eastern Asia,Pacific Asia,38.77356339,-90.28000641
Geraldton_Australia Occidental_Australia,Geraldton,Australia Occidental,Australia,Oceania,Pacific Asia,34.1051712,-118.0531235
Bandirma_Balikesir_Turquía,Bandirma,Balikesir,Turquía,West Asia,Pacific Asia,42.40109634,-82.92513275
Yanji_Jilin_China,Yanji,Jilin,China,Eastern Asia,Pacific Asia,39.64605331,-86.11961365
Mascate_Mascate_Omán,Mascate,Mascate,Omán,West Asia,Pacific Asia,38.6765976,-121.1606293
Mary_Mary_Turkmenistán,Mary,Mary,Turkmenistán,Central Asia,Pacific Asia,32.83844757,-96.99565125
Osmaniye_Osmaniye_Turquía,Osmaniye,Osmaniye,Turquía,West Asia,Pacific Asia,32.96281815,-80.01170349
Masjed Soleyman_Juzestán_Irán,Masjed Soleyman,Juzestán,Irán,South Asia,Pacific Asia,41.36125946,-82.11012268
